User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Naomi Kennedy","Sarah Harrison",Carer,"2021-09-02 02:49:29",655,Outgoing,60
"Naomi Kennedy","Ross Rose",Carer,"2021-09-05 01:43:56",953,Outgoing,11
"Naomi Kennedy","Sebastian Campbell",Carer,"2021-10-07 06:09:34",957,Outgoing,55
"Naomi Kennedy","Alexander Watson",Carer,"2021-08-29 02:54:05",50,Incoming,6
"Naomi Kennedy","Nick Marshall",Nurse,"2021-09-09 08:17:57",55,Outgoing,56
"Naomi Kennedy","Luke Ward",Nurse,"2021-08-23 08:18:12",905,Outgoing,7
"Naomi Kennedy","Luke Ward",Nurse,"2021-08-20 12:28:34",377,Incoming,55
"Naomi Kennedy","William Holmes",Carer,"2021-09-10 09:12:20",442,Incoming,65
"Naomi Kennedy","Abigail Matthews",Carer,"2021-08-28 03:54:57",459,Incoming,73
"Naomi Kennedy","Layla Griffiths",Carer,"2021-09-12 08:37:33",142,Incoming,0
"Naomi Kennedy","Jasmine King",Carer,"2021-10-13 10:28:28",465,Incoming,2
"Naomi Kennedy","Leah Robinson",Nurse,"2021-09-03 08:36:54",326,Incoming,21
"Naomi Kennedy","Emily Jackson",Carer,"2021-09-28 04:11:02",754,Incoming,56
"Naomi Kennedy","Charlotte Morris",Nurse,"2021-09-23 09:55:14",699,Outgoing,85
"Naomi Kennedy","Steve Powell",Carer,"2021-09-24 02:26:58",57,Outgoing,50
"Naomi Kennedy","Peter Turner",Nurse,"2021-09-03 09:22:05",681,Outgoing,23
"Naomi Kennedy","Mohammed Ross",Carer,"2021-10-12 02:25:14",805,Incoming,56
"Naomi Kennedy","Jasmine King",Carer,"2021-10-11 12:40:43",629,Incoming,10
"Naomi Kennedy","Dan Taylor",Carer,"2021-08-26 01:38:06",156,Outgoing,72
"Naomi Kennedy","Charlotte Morris",Nurse,"2021-08-22 07:08:26",745,Incoming,8
"Naomi Kennedy","Sasha James",Nurse,"2021-08-27 10:59:15",234,Incoming,40
"Naomi Kennedy","Laura Hill",Carer,"2021-10-10 01:10:14",721,Outgoing,51
"Naomi Kennedy","Peter Robinson",Carer,"2021-10-13 05:49:18",643,Outgoing,81
"Naomi Kennedy","Ben Mitchell",Nurse,"2021-08-23 04:59:35",464,Incoming,73
"Naomi Kennedy","Selina Palmer",Carer,"2021-09-26 04:01:54",164,Outgoing,94
"Naomi Kennedy","Tony Harris",Carer,"2021-08-23 01:49:46",964,Incoming,68
"Naomi Kennedy","Alison Johnson",Carer,"2021-09-23 05:41:19",439,Incoming,21
"Naomi Kennedy","Harrison Lloyd",Nurse,"2021-08-29 03:18:02",756,Outgoing,40
"Naomi Kennedy","Caitlin Jones",Carer,"2021-08-30 02:10:59",545,Incoming,80
"Naomi Kennedy","Tiffany Moore",Carer,"2021-09-22 02:58:06",902,Outgoing,43
"Naomi Kennedy","Joe Watson",Carer,"2021-09-09 01:33:10",220,Outgoing,39
"Naomi Kennedy","Abigail Matthews",Carer,"2021-08-31 01:25:43",320,Outgoing,5
"Naomi Kennedy","Amber James",Nurse,"2021-08-30 07:28:23",341,Outgoing,34
"Naomi Kennedy","Poppy Evans",Carer,"2021-09-22 05:00:12",365,Outgoing,17
"Naomi Kennedy","James Clark",Carer,"2021-08-29 09:58:52",330,Incoming,77
"Naomi Kennedy","Amy Morris",Nurse,"2021-09-22 02:05:33",861,Incoming,23
"Naomi Kennedy","Gordon Clarke",Carer,"2021-10-01 03:36:47",990,Outgoing,99
"Naomi Kennedy","Toby Richardson",Carer,"2021-09-02 05:37:57",571,Outgoing,80
"Naomi Kennedy","Dan Taylor",Carer,"2021-08-22 01:07:02",2,Incoming,100
"Naomi Kennedy","Matilda Johnson",Carer,"2021-10-10 09:56:55",703,Outgoing,79
"Naomi Kennedy","Justine Owen",Nurse,"2021-09-25 01:48:35",901,Outgoing,3
"Naomi Kennedy","Steve Powell",Carer,"2021-08-22 05:18:26",994,Incoming,43
"Naomi Kennedy","Sarah Harrison",Carer,"2021-10-06 04:20:53",99,Outgoing,63
"Naomi Kennedy","Mandy Holmes",Nurse,"2021-10-07 11:04:18",11,Incoming,72
"Naomi Kennedy","Emily Jackson",Carer,"2021-08-20 08:48:17",801,Incoming,98
"Naomi Kennedy","Cameron Patel",Carer,"2021-09-25 08:37:58",398,Outgoing,96
"Naomi Kennedy","Phoebe Martin",Carer,"2021-10-13 11:35:20",889,Outgoing,60
"Naomi Kennedy","Georgia Shaw",Nurse,"2021-10-08 05:45:15",673,Incoming,37
"Naomi Kennedy","Dennis Bailey",Carer,"2021-09-15 09:44:33",418,Incoming,14
"Naomi Kennedy","Harrison Lloyd",Nurse,"2021-08-25 01:43:26",987,Incoming,71
"Naomi Kennedy","William Holmes",Carer,"2021-09-15 12:06:17",344,Outgoing,97
"Naomi Kennedy","Selina Palmer",Carer,"2021-10-07 06:43:00",736,Outgoing,77
"Naomi Kennedy","Peter Robinson",Carer,"2021-09-01 04:05:01",290,Incoming,95
"Naomi Kennedy","Nikki Rogers",Nurse,"2021-08-22 08:05:40",208,Incoming,70
"Naomi Kennedy","Dominic Miller",Carer,"2021-10-16 03:41:07",57,Incoming,86
"Naomi Kennedy","Adam Anderson",Carer,"2021-08-28 11:27:16",108,Outgoing,98
"Naomi Kennedy","Molly Phillips",Nurse,"2021-08-27 12:20:11",426,Incoming,65
"Naomi Kennedy","Joe Evans",Carer,"2021-10-17 12:00:42",270,Outgoing,27
"Naomi Kennedy","Jamie Ellis",Nurse,"2021-09-02 09:06:46",581,Incoming,86
"Naomi Kennedy","Matilda Johnson",Carer,"2021-09-16 03:40:18",682,Incoming,67
"Naomi Kennedy","Sarah Harrison",Carer,"2021-08-21 02:53:48",202,Outgoing,49
"Naomi Kennedy","Samantha Martin",Nurse,"2021-08-25 04:48:31",764,Incoming,33
"Naomi Kennedy","Elliott Murray",Nurse,"2021-08-25 06:49:15",344,Outgoing,8
"Naomi Kennedy","Nikki Rogers",Nurse,"2021-10-02 04:20:28",610,Outgoing,16
"Naomi Kennedy","Scott Simpson",Nurse,"2021-08-28 06:54:07",286,Outgoing,11
"Naomi Kennedy","Mary Ward",Nurse,"2021-10-13 06:36:38",941,Outgoing,25
"Naomi Kennedy","Barry Edwards",Nurse,"2021-09-12 11:01:54",301,Outgoing,26
"Naomi Kennedy","Grace Edwards",Carer,"2021-08-31 04:09:24",613,Outgoing,35
"Naomi Kennedy","Sonia Khan",Nurse,"2021-09-04 07:38:06",685,Incoming,60
"Naomi Kennedy","Jasmine King",Carer,"2021-09-01 02:26:14",95,Outgoing,76
"Naomi Kennedy","Danielle Moore",Carer,"2021-08-20 10:04:31",241,Outgoing,45
"Naomi Kennedy","Ross Rose",Carer,"2021-09-09 04:54:02",31,Outgoing,89
"Naomi Kennedy","Layla Griffiths",Carer,"2021-09-07 10:28:24",397,Outgoing,48
"Naomi Kennedy","Elliott Lloyd",Nurse,"2021-09-27 11:33:30",881,Incoming,42
"Naomi Kennedy","Peter Robinson",Carer,"2021-09-22 03:47:53",325,Outgoing,29
"Naomi Kennedy","Jonathan Thomas",Carer,"2021-09-01 02:50:54",659,Incoming,31
"Naomi Kennedy","Freddie Simpson",Carer,"2021-09-27 04:54:46",661,Outgoing,33
"Naomi Kennedy","Archie Parker",Carer,"2021-09-26 09:56:38",492,Incoming,12
"Naomi Kennedy","Sonia Khan",Nurse,"2021-09-23 05:49:53",523,Incoming,26
"Naomi Kennedy","Joe Evans",Carer,"2021-10-06 03:19:27",956,Incoming,19
"Naomi Kennedy","Lauren Walker",Nurse,"2021-09-16 04:23:41",778,Incoming,43
"Naomi Kennedy","Adam Robinson",Carer,"2021-10-11 05:56:56",322,Incoming,44
"Naomi Kennedy","Elliot Green",Nurse,"2021-09-29 10:25:12",671,Incoming,95
"Naomi Kennedy","Jonathan Thomas",Carer,"2021-08-29 04:30:43",248,Incoming,52
"Naomi Kennedy","Luke Ward",Nurse,"2021-10-06 02:48:34",464,Incoming,73
"Naomi Kennedy","Dennis Bailey",Carer,"2021-08-23 10:42:27",755,Outgoing,68
"Naomi Kennedy","Helen Watson",Carer,"2021-08-26 03:59:36",867,Outgoing,15
"Naomi Kennedy","Becky Smith",Nurse,"2021-09-10 11:27:50",276,Outgoing,51
"Naomi Kennedy","Sasha James",Nurse,"2021-10-04 12:02:13",158,Incoming,97
"Naomi Kennedy","Adam Anderson",Carer,"2021-09-28 01:35:38",519,Outgoing,49
"Naomi Kennedy","Andy Graham",Carer,"2021-10-05 04:21:39",735,Incoming,43
"Naomi Kennedy","Kirsten Collins",Nurse,"2021-09-03 07:34:01",126,Outgoing,58
"Naomi Kennedy","Isaac Saunders",Nurse,"2021-09-10 05:57:14",524,Incoming,45
"Naomi Kennedy","Helen Watson",Carer,"2021-08-29 08:23:57",272,Incoming,19
"Naomi Kennedy","Charlotte Morris",Nurse,"2021-09-01 09:51:52",698,Outgoing,41
"Naomi Kennedy","Greg Mitchell",Carer,"2021-09-22 12:06:00",23,Incoming,12
"Naomi Kennedy","Nick Marshall",Nurse,"2021-09-10 10:41:03",863,Incoming,92
"Naomi Kennedy","Dominic Miller",Carer,"2021-08-27 09:01:29",518,Outgoing,44
"Naomi Kennedy","Jeremy Lloyd",Nurse,"2021-10-05 06:45:31",27,Outgoing,57
"Naomi Kennedy","Ben Mitchell",Nurse,"2021-09-26 09:09:21",869,Outgoing,84
"Naomi Kennedy","Joanne Reid",Nurse,"2021-09-30 04:01:17",49,Outgoing,13
"Naomi Kennedy","Samantha Martin",Nurse,"2021-08-23 02:59:28",89,Incoming,33
"Naomi Kennedy","Ben Mitchell",Nurse,"2021-09-12 11:04:32",447,Outgoing,3
"Naomi Kennedy","Justine Owen",Nurse,"2021-09-28 10:26:35",455,Outgoing,75
"Naomi Kennedy","Benjamin Butler",Carer,"2021-10-17 05:18:13",56,Outgoing,28
"Naomi Kennedy","Justine Edwards",Nurse,"2021-09-11 01:04:58",823,Incoming,38
"Naomi Kennedy","Adam Robinson",Carer,"2021-10-04 06:58:39",457,Incoming,21
"Naomi Kennedy","Abigail Matthews",Carer,"2021-08-27 03:10:50",139,Outgoing,97
"Naomi Kennedy","Jasmine King",Carer,"2021-10-01 01:36:53",903,Outgoing,63
"Naomi Kennedy","Ken Bell",Nurse,"2021-09-19 01:05:41",613,Incoming,98
"Naomi Kennedy","Wendy Watson",Carer,"2021-10-06 12:07:14",307,Outgoing,72
"Naomi Kennedy","Joe Watson",Carer,"2021-10-11 08:02:56",968,Outgoing,22
"Naomi Kennedy","Andy Graham",Carer,"2021-09-18 02:16:35",65,Outgoing,92
"Naomi Kennedy","Benjamin Butler",Carer,"2021-09-11 08:11:29",268,Incoming,84
"Naomi Kennedy","Elliott Murray",Nurse,"2021-10-07 05:13:12",867,Outgoing,31
"Naomi Kennedy","Jasmine King",Carer,"2021-09-27 09:21:38",505,Outgoing,78
"Naomi Kennedy","Layla Griffiths",Carer,"2021-09-30 07:04:28",753,Outgoing,51
"Naomi Kennedy","Patrick Walsh",Carer,"2021-09-21 06:46:29",64,Outgoing,51
"Naomi Kennedy","Mary Ward",Nurse,"2021-09-15 12:11:01",812,Outgoing,52
"Naomi Kennedy","Tony Harris",Carer,"2021-09-05 04:42:00",971,Outgoing,52
"Naomi Kennedy","Dennis Bailey",Carer,"2021-10-16 09:02:00",699,Incoming,14
"Naomi Kennedy","Peter Robinson",Carer,"2021-08-25 08:44:48",449,Incoming,55
"Naomi Kennedy","Freddie Simpson",Carer,"2021-08-25 10:56:08",137,Outgoing,95
"Naomi Kennedy","Phoebe Martin",Carer,"2021-09-20 11:32:58",318,Incoming,88
"Naomi Kennedy","Imogen White",Nurse,"2021-09-09 08:26:18",151,Outgoing,98
"Naomi Kennedy","Phoebe Martin",Carer,"2021-09-22 04:56:25",37,Outgoing,46
"Naomi Kennedy","Benjamin Butler",Carer,"2021-09-16 11:27:29",511,Outgoing,23
"Naomi Kennedy","Grace Edwards",Carer,"2021-09-27 02:20:51",637,Outgoing,69
"Naomi Kennedy","Kirsten Davies",Nurse,"2021-10-06 10:11:44",509,Incoming,21
"Naomi Kennedy","Nikki Rogers",Nurse,"2021-09-01 12:41:58",457,Outgoing,25
"Naomi Kennedy","Sasha James",Nurse,"2021-09-26 08:17:09",112,Outgoing,95
"Naomi Kennedy","Molly Phillips",Nurse,"2021-10-11 04:49:36",613,Outgoing,16
"Naomi Kennedy","Charlotte Morris",Nurse,"2021-10-05 04:34:36",779,Incoming,84
"Naomi Kennedy","Beth Adams",Carer,"2021-10-02 05:32:39",117,Incoming,33
"Naomi Kennedy","Jonathan Thomas",Carer,"2021-09-19 03:31:07",298,Outgoing,9
"Naomi Kennedy","Lee Khan",Nurse,"2021-08-19 11:55:47",895,Incoming,42
"Naomi Kennedy","Alexander Watson",Carer,"2021-10-14 02:47:26",578,Incoming,43
"Naomi Kennedy","Andy Graham",Carer,"2021-09-01 06:10:07",700,Incoming,63
"Naomi Kennedy","Mohammed Ross",Carer,"2021-09-18 04:23:32",116,Incoming,79
"Naomi Kennedy","Steve Powell",Carer,"2021-09-11 08:19:11",176,Outgoing,32
"Naomi Kennedy","Louis Adams",Carer,"2021-09-06 08:18:35",862,Incoming,5
"Naomi Kennedy","Mohammed Ross",Carer,"2021-09-16 09:43:15",366,Incoming,87
"Naomi Kennedy","Steve Powell",Carer,"2021-09-10 11:48:51",531,Incoming,69
"Naomi Kennedy","Mary Ward",Nurse,"2021-10-16 03:33:56",698,Incoming,92
"Naomi Kennedy","Patrick Walsh",Carer,"2021-10-12 05:30:41",85,Outgoing,80
"Naomi Kennedy","Noah Walker",Carer,"2021-09-29 05:40:02",604,Incoming,61
"Naomi Kennedy","Matilda Johnson",Carer,"2021-08-29 05:55:54",976,Incoming,9
"Naomi Kennedy","Samantha Martin",Nurse,"2021-09-25 02:19:40",438,Outgoing,81
"Naomi Kennedy","Lauren Walker",Nurse,"2021-08-24 04:42:26",160,Incoming,78
"Naomi Kennedy","Patrick Walsh",Carer,"2021-10-12 12:09:36",50,Outgoing,21
"Naomi Kennedy","Adam Anderson",Carer,"2021-09-14 04:44:50",62,Outgoing,46
"Naomi Kennedy","Grace Edwards",Carer,"2021-10-17 09:54:23",887,Incoming,6
"Naomi Kennedy","Joel Richardson",Carer,"2021-09-09 10:36:31",882,Incoming,1
"Naomi Kennedy","Jeremy Lloyd",Nurse,"2021-09-03 10:00:47",600,Outgoing,50
"Naomi Kennedy","Melissa Powell",Nurse,"2021-09-02 07:13:01",348,Incoming,95
"Naomi Kennedy","Danielle Bailey",Nurse,"2021-09-30 08:05:42",183,Outgoing,51
"Naomi Kennedy","Adam Anderson",Carer,"2021-08-21 12:32:32",956,Incoming,68
"Naomi Kennedy","Jasmine King",Carer,"2021-10-09 11:13:21",599,Incoming,35
"Naomi Kennedy","Danielle Bailey",Nurse,"2021-09-01 02:11:28",107,Incoming,17
"Naomi Kennedy","Zach Adams",Nurse,"2021-09-12 01:09:39",954,Incoming,84
"Naomi Kennedy","Sonia Khan",Nurse,"2021-08-25 01:17:08",9,Incoming,65
"Naomi Kennedy","Alison Johnson",Carer,"2021-08-26 11:31:42",954,Outgoing,14
"Naomi Kennedy","Peter Robinson",Carer,"2021-09-13 10:41:59",146,Outgoing,36
"Naomi Kennedy","Jasmine King",Carer,"2021-09-03 04:11:35",334,Outgoing,94
"Naomi Kennedy","Samantha Martin",Nurse,"2021-10-04 03:33:40",635,Outgoing,34
"Naomi Kennedy","Justine Edwards",Nurse,"2021-10-15 01:15:31",442,Outgoing,9
"Naomi Kennedy","Abigail Matthews",Carer,"2021-10-08 04:01:24",167,Incoming,32
"Naomi Kennedy","Noah Walker",Carer,"2021-10-16 10:05:34",827,Incoming,52
"Naomi Kennedy","Melissa Powell",Nurse,"2021-09-25 03:33:08",784,Incoming,39
"Naomi Kennedy","William Holmes",Carer,"2021-08-24 09:58:17",516,Incoming,98
"Naomi Kennedy","Tony Harris",Carer,"2021-09-02 04:09:50",26,Incoming,36
"Naomi Kennedy","Beth Adams",Carer,"2021-09-02 11:44:22",440,Outgoing,0
"Naomi Kennedy","Nick Marshall",Nurse,"2021-09-07 05:42:25",473,Outgoing,62
"Naomi Kennedy","Tiffany Moore",Carer,"2021-09-21 10:36:58",239,Incoming,98
"Naomi Kennedy","Georgia Shaw",Nurse,"2021-08-19 05:40:05",427,Outgoing,42
"Naomi Kennedy","Selina Palmer",Carer,"2021-09-09 07:39:24",801,Outgoing,5
"Naomi Kennedy","Mary Ward",Nurse,"2021-08-19 04:30:26",84,Incoming,63
"Naomi Kennedy","Zach Adams",Nurse,"2021-10-16 04:24:33",179,Incoming,25
"Naomi Kennedy","Mary Ward",Nurse,"2021-10-04 08:32:40",578,Incoming,35
"Naomi Kennedy","Jennifer Stevens",Nurse,"2021-09-16 09:56:12",998,Incoming,26
"Naomi Kennedy","Aaron Lloyd",Carer,"2021-10-17 09:59:26",724,Outgoing,32
"Naomi Kennedy","Becky Smith",Nurse,"2021-08-23 11:03:16",329,Outgoing,71
"Naomi Kennedy","Laura Hill",Carer,"2021-09-08 08:47:23",224,Outgoing,53
"Naomi Kennedy","Matilda Johnson",Carer,"2021-08-23 06:32:28",330,Outgoing,49
"Naomi Kennedy","Nick Marshall",Nurse,"2021-09-22 01:10:12",357,Outgoing,48
"Naomi Kennedy","Amy Morris",Nurse,"2021-10-17 06:27:38",2264,Outgoing,58
"Naomi Kennedy","Gordon Clarke",Carer,"2021-10-16 07:03:26",3048,Incoming,4
"Naomi Kennedy","Steve Powell",Carer,"2021-10-18 11:29:50",145,Outgoing,79
"Naomi Kennedy","Selina Palmer",Carer,"2021-10-16 03:45:56",362,Incoming,23
"Naomi Kennedy","Dominic Miller",Carer,"2021-10-16 10:28:12",3168,Outgoing,4
"Naomi Kennedy","Noah Walker",Carer,"2021-10-12 07:32:39",6434,Incoming,39
"Naomi Kennedy","Pauline Ellis",Carer,"2021-10-12 08:00:10",2957,Outgoing,58
"Naomi Kennedy","Harrison Stevens",Carer,"2021-10-13 03:03:38",9714,Incoming,51
"Naomi Kennedy","Jonathan Thomas",Carer,"2021-10-13 02:25:15",3951,Incoming,43
"Naomi Kennedy","Harrison Stevens",Carer,"2021-10-14 07:14:45",8155,Outgoing,68
"Naomi Kennedy","Wendy Watson",Carer,"2021-10-14 02:55:07",473,Outgoing,47
"Naomi Kennedy","Joanne Reid",Nurse,"2021-10-21 10:07:20",796,Outgoing,56
"Naomi Kennedy","Pauline Ellis",Carer,"2021-10-17 03:48:48",7450,Outgoing,51
"Naomi Kennedy","Wendy Watson",Carer,"2021-10-20 12:04:01",1978,Outgoing,24
"Naomi Kennedy","Becky Smith",Nurse,"2021-10-18 05:03:57",2509,Incoming,57
"Naomi Kennedy","Patrick Walsh",Carer,"2021-10-20 06:07:44",7073,Outgoing,58
"Naomi Kennedy","Steve Powell",Carer,"2021-10-15 05:29:43",396,Incoming,92
"Naomi Kennedy","Jamie Ellis",Nurse,"2021-10-21 03:28:19",6775,Incoming,32
"Naomi Kennedy","Dominic Miller",Carer,"2021-10-20 10:07:24",4726,Outgoing,70
"Naomi Kennedy","Noah Walker",Carer,"2021-10-17 04:54:54",1277,Outgoing,44
"Naomi Kennedy","Joel Richardson",Carer,"2021-10-17 01:31:26",3127,Incoming,60
"Naomi Kennedy","Matilda Johnson",Carer,"2021-10-18 05:11:17",1512,Incoming,68
"Naomi Kennedy","Pauline Ellis",Carer,"2021-10-20 05:03:30",5150,Outgoing,26
"Naomi Kennedy","Archie Parker",Carer,"2021-10-18 11:09:46",8990,Incoming,27
"Naomi Kennedy","Jasmine King",Carer,"2021-10-12 11:17:52",5086,Outgoing,52
"Naomi Kennedy","Samantha Martin",Nurse,"2021-10-21 01:11:04",7987,Incoming,80
"Naomi Kennedy","Jasmine King",Carer,"2021-10-17 04:32:22",7069,Outgoing,62
"Naomi Kennedy","Joanne Reid",Nurse,"2021-10-19 11:28:37",7373,Incoming,71
"Naomi Kennedy","Alexander Watson",Carer,"2021-10-16 10:56:13",9480,Outgoing,42
"Naomi Kennedy","Barry Edwards",Nurse,"2021-10-12 10:53:26",9074,Incoming,83
"Naomi Kennedy","Poppy Evans",Carer,"2021-10-17 04:13:43",1607,Incoming,57
"Naomi Kennedy","Jasmine King",Carer,"2021-10-17 07:14:07",9679,Outgoing,86
"Naomi Kennedy","Joanne Reid",Nurse,"2021-10-16 07:57:56",3636,Incoming,35
"Naomi Kennedy","Harrison Stevens",Carer,"2021-10-19 02:39:43",6847,Outgoing,61
"Naomi Kennedy","Phoebe Martin",Carer,"2021-10-17 05:32:00",9362,Outgoing,84
"Naomi Kennedy","Ken Bell",Nurse,"2021-10-16 08:09:38",8373,Outgoing,12
"Naomi Kennedy","Scott Simpson",Nurse,"2021-10-20 10:54:15",2783,Outgoing,22
"Naomi Kennedy","Ben Mitchell",Nurse,"2021-10-20 03:16:51",6271,Incoming,61
"Naomi Kennedy","Ross Rose",Carer,"2021-10-12 05:06:07",5622,Incoming,62
"Naomi Kennedy","Laura Hill",Carer,"2021-10-17 07:53:40",5441,Incoming,28
"Naomi Kennedy","Benjamin Butler",Carer,"2021-10-15 03:42:14",4513,Incoming,4
"Naomi Kennedy","Kirsten Davies",Nurse,"2021-10-14 10:44:41",5457,Incoming,32
"Naomi Kennedy","Tiffany Moore",Carer,"2021-10-12 06:18:23",6382,Incoming,63
"Naomi Kennedy","Dominic Miller",Carer,"2021-10-17 04:07:30",9590,Outgoing,6
"Naomi Kennedy","Mohammed Ross",Carer,"2021-10-17 10:28:51",7684,Outgoing,79
"Naomi Kennedy","Harrison Lloyd",Nurse,"2021-10-20 08:23:19",7792,Outgoing,18
"Naomi Kennedy","Georgia Shaw",Nurse,"2021-10-15 08:17:14",7994,Outgoing,66
"Mary Butler","Luke Ward",Nurse,"2021-09-07 04:05:43",333,Incoming,0
"Mary Butler","Tim Hughes",Nurse,"2021-09-19 03:04:27",255,Outgoing,82
"Mary Butler","Tony Harris",Carer,"2021-08-30 06:14:15",37,Outgoing,85
"Mary Butler","Charlotte Morris",Nurse,"2021-10-16 07:28:50",15,Outgoing,100
"Mary Butler","Justine Owen",Nurse,"2021-10-03 12:40:04",766,Incoming,43
"Mary Butler","Adam Anderson",Carer,"2021-09-11 09:18:32",961,Outgoing,51
"Mary Butler","Lauren Walker",Nurse,"2021-09-02 08:02:02",70,Incoming,45
"Mary Butler","Samantha Martin",Nurse,"2021-08-27 06:47:04",89,Incoming,12
"Mary Butler","Rachel Saunders",Nurse,"2021-10-13 06:39:05",127,Outgoing,14
"Mary Butler","Harrison Stevens",Carer,"2021-10-06 05:14:50",400,Outgoing,50
"Mary Butler","Tony Harris",Carer,"2021-10-16 09:37:35",685,Incoming,15
"Mary Butler","Harrison Stevens",Carer,"2021-09-26 09:41:37",991,Incoming,37
"Mary Butler","Ken Bell",Nurse,"2021-09-14 09:50:28",832,Incoming,90
"Mary Butler","Noah Walker",Carer,"2021-09-09 11:53:51",368,Incoming,46
"Mary Butler","Greg Mitchell",Carer,"2021-09-24 04:34:10",221,Incoming,59
"Mary Butler","Jamie Ellis",Nurse,"2021-09-01 05:07:32",712,Incoming,4
"Mary Butler","Nick Marshall",Nurse,"2021-09-28 07:28:47",418,Incoming,96
"Mary Butler","Luke Ward",Nurse,"2021-08-30 01:33:34",464,Outgoing,82
"Mary Butler","Evelyn Collins",Nurse,"2021-10-11 10:36:11",871,Outgoing,97
"Mary Butler","Joel Richardson",Carer,"2021-08-28 09:01:04",711,Incoming,65
"Mary Butler","Justine Edwards",Nurse,"2021-09-04 10:22:55",424,Incoming,83
"Mary Butler","Justine Edwards",Nurse,"2021-09-16 10:21:58",903,Outgoing,44
"Mary Butler","Toby Richardson",Carer,"2021-09-08 12:27:13",791,Incoming,54
"Mary Butler","Eileen Harrison",Carer,"2021-10-02 02:40:29",545,Incoming,86
"Mary Butler","Samantha Martin",Nurse,"2021-10-08 05:23:23",114,Outgoing,43
"Mary Butler","Chelsea Carter",Carer,"2021-08-21 10:37:35",489,Incoming,60
"Mary Butler","Amber James",Nurse,"2021-10-16 12:11:18",718,Outgoing,62
"Mary Butler","Nick Marshall",Nurse,"2021-09-26 09:05:28",682,Incoming,62
"Mary Butler","Jeremy Lloyd",Nurse,"2021-10-15 04:03:32",272,Outgoing,83
"Mary Butler","Rachel Saunders",Nurse,"2021-10-09 02:11:01",225,Outgoing,78
"Mary Butler","Ben Mitchell",Nurse,"2021-09-25 06:19:57",79,Incoming,45
"Mary Butler","Alison Johnson",Carer,"2021-09-08 12:17:30",672,Outgoing,25
"Mary Butler","Sebastian Campbell",Carer,"2021-09-30 10:45:01",783,Outgoing,16
"Mary Butler","Caitlin Jones",Carer,"2021-08-27 08:42:12",627,Outgoing,28
"Mary Butler","Mary Ward",Nurse,"2021-08-30 09:20:04",423,Outgoing,53
"Mary Butler","Nick Marshall",Nurse,"2021-09-29 05:40:34",699,Outgoing,88
"Mary Butler","Wendy Watson",Carer,"2021-09-26 10:45:38",102,Incoming,90
"Mary Butler","Louis Adams",Carer,"2021-09-21 03:47:38",89,Incoming,45
"Mary Butler","Evelyn Collins",Nurse,"2021-09-28 06:38:01",667,Outgoing,21
"Mary Butler","Mandy Holmes",Nurse,"2021-09-17 10:40:28",305,Outgoing,48
"Mary Butler","Chelsea Carter",Carer,"2021-08-23 09:34:41",325,Outgoing,83
"Mary Butler","James Clark",Carer,"2021-10-04 11:41:16",689,Outgoing,33
"Mary Butler","Freddie Simpson",Carer,"2021-10-15 07:32:11",911,Incoming,11
"Mary Butler","Joe Evans",Carer,"2021-09-10 10:43:23",969,Incoming,87
"Mary Butler","Tim Hughes",Nurse,"2021-10-05 07:51:31",591,Incoming,54
"Mary Butler","Helen Watson",Carer,"2021-08-19 04:04:40",615,Outgoing,86
"Mary Butler","Dennis Bailey",Carer,"2021-09-18 06:38:47",150,Incoming,7
"Mary Butler","Barry Edwards",Nurse,"2021-09-02 06:34:18",509,Incoming,77
"Mary Butler","Joanne Reid",Nurse,"2021-10-18 06:17:48",298,Incoming,90
"Mary Butler","Isaac Saunders",Nurse,"2021-10-03 08:02:49",618,Outgoing,55
"Mary Butler","Matilda Johnson",Carer,"2021-09-07 10:25:24",620,Outgoing,82
"Mary Butler","Adam Anderson",Carer,"2021-09-22 06:22:54",615,Outgoing,41
"Mary Butler","Nikki Miller",Carer,"2021-09-15 11:45:01",306,Incoming,50
"Mary Butler","Cameron Patel",Carer,"2021-09-28 08:04:51",845,Incoming,18
"Mary Butler","Justine Owen",Nurse,"2021-09-27 06:47:09",588,Incoming,42
"Mary Butler","Harrison Lloyd",Nurse,"2021-08-30 07:38:54",712,Incoming,45
"Mary Butler","Melissa Powell",Nurse,"2021-08-30 12:23:43",860,Incoming,11
"Mary Butler","Greg Mitchell",Carer,"2021-09-29 02:19:45",678,Outgoing,1
"Mary Butler","Melissa Powell",Nurse,"2021-09-07 12:43:28",204,Incoming,89
"Mary Butler","Lauren Walker",Nurse,"2021-09-04 12:20:54",169,Outgoing,82
"Mary Butler","Peter Turner",Nurse,"2021-10-01 08:35:45",159,Incoming,39
"Mary Butler","Harrison Stevens",Carer,"2021-09-06 12:04:14",461,Incoming,2
"Mary Butler","Peter Robinson",Carer,"2021-08-29 03:59:11",560,Outgoing,2
"Mary Butler","Beth Adams",Carer,"2021-08-21 03:47:24",50,Incoming,96
"Mary Butler","Victoria Harrison",Nurse,"2021-08-27 02:45:25",856,Incoming,31
"Mary Butler","Joe Evans",Carer,"2021-10-01 01:37:11",149,Incoming,61
"Mary Butler","Tim Hughes",Nurse,"2021-10-14 04:38:38",540,Incoming,99
"Mary Butler","Theresa Campbell",Carer,"2021-08-30 02:25:35",109,Outgoing,34
